subj_idx,condition,z_value,identity,stimulus,rt,choice
6,neutral,0.5,Self,0,0.8709832744736308,1
6,neutral,0.5,Self,0,1.0859832744736309,0
6,neutral,0.5,Self,0,0.6509832744736308,0
6,neutral,0.5,Self,0,0.3039832744736307,0
6,neutral,0.5,Self,0,0.3149832744736307,0
6,neutral,0.5,Self,0,0.6299832744736307,0
6,neutral,0.5,Self,0,0.5729832744736307,0
6,neutral,0.5,Self,0,0.9749832744736306,1
6,neutral,0.5,Self,0,0.34398327447363075,0
6,neutral,0.5,Stranger,1,0.4989832744736307,1
6,neutral,0.5,Stranger,1,0.44898327447363073,1
6,neutral,0.5,Stranger,1,0.44398327447363073,1
6,neutral,0.5,Stranger,1,0.34198327447363075,1
6,neutral,0.5,Stranger,1,0.32598327447363074,1
6,neutral,0.5,Stranger,1,0.5299832744736308,1
6,neutral,0.5,Stranger,1,0.4099832744736307,1
6,neutral,0.5,Stranger,1,0.5589832744736307,1
6,neutral,0.5,Stranger,1,0.3139832744736307,1
6,neutral,0.5,Stranger,1,0.9109832744736308,1
6,neutral,0.5,Stranger,1,0.45298327447363074,1
6,neutral,0.5,Stranger,1,0.7709832744736307,1
6,neutral,0.5,Stranger,1,0.9639832744736307,0
6,neutral,0.5,Stranger,1,0.38598327447363073,1
6,neutral,0.5,Stranger,1,0.6669832744736308,1
6,neutral,0.5,Stranger,1,1.4269832744736306,1
6,neutral,0.5,Stranger,1,0.5939832744736308,1
6,neutral,0.5,Stranger,1,1.4239832744736307,0
6,neutral,0.5,Stranger,1,0.47698327447363076,1
6,neutral,0.5,Stranger,1,0.5429832744736307,1
6,neutral,0.5,Stranger,1,0.6619832744736307,1
6,neutral,0.5,Stranger,1,1.2569832744736307,1
6,neutral,0.5,Stranger,1,0.4089832744736307,1
6,neutral,0.5,Stranger,1,0.4399832744736307,1
6,neutral,0.5,Stranger,1,0.45798327447363074,0
6,neutral,0.5,Stranger,1,0.8189832744736307,1
6,neutral,0.5,Stranger,1,0.8589832744736308,1
6,neutral,0.5,Stranger,1,0.8159832744736308,1
6,neutral,0.5,Stranger,1,1.0599832744736308,1
6,neutral,0.5,Stranger,1,0.44898327447363073,1
6,neutral,0.5,Stranger,1,1.0329832744736307,1
6,neutral,0.5,Stranger,1,0.4979832744736308,1
6,neutral,0.5,Stranger,1,0.5659832744736307,1
6,neutral,0.5,Stranger,1,0.3659832744736307,0
6,neutral,0.5,Stranger,1,0.46098327447363074,1
6,neutral,0.5,Stranger,1,0.9449832744736308,1
6,neutral,0.5,Stranger,1,0.4169832744736307,1
6,neutral,0.5,Stranger,1,0.38998327447363074,1
6,neutral,0.5,Stranger,1,0.47398327447363076,1
6,neutral,0.5,Stranger,1,0.39798327447363074,0
6,neutral,0.5,Stranger,1,0.46598327447363075,1
6,neutral,0.5,Stranger,1,1.4049832744736308,1
6,neutral,0.5,Stranger,1,0.8849832744736308,1
6,neutral,0.5,Stranger,1,0.4099832744736307,1
6,neutral,0.5,Stranger,1,0.6069832744736308,1
6,neutral,0.5,Stranger,1,0.6299832744736307,1
6,neutral,0.5,Stranger,1,0.6219832744736307,1
6,neutral,0.5,Stranger,1,0.46698327447363075,1
6,neutral,0.5,Stranger,1,0.44998327447363073,1
6,neutral,0.5,Stranger,1,0.45998327447363074,1
6,neutral,0.5,Stranger,1,0.39698327447363074,1
6,neutral,0.5,Stranger,1,0.6929832744736307,1
6,neutral,0.5,Stranger,1,1.9339832744736307,1
6,neutral,0.5,Stranger,1,0.46498327447363075,1
6,neutral,0.5,Stranger,1,0.8609832744736308,1
6,neutral,0.5,Stranger,1,0.5769832744736307,1
6,neutral,0.5,Stranger,1,1.0089832744736307,0
6,neutral,0.5,Stranger,1,0.5509832744736307,1
6,neutral,0.5,Stranger,1,0.9479832744736307,1
6,neutral,0.5,Stranger,1,0.5399832744736308,1
6,neutral,0.5,Stranger,1,0.5809832744736307,1
6,neutral,0.5,Stranger,1,0.3689832744736307,1
6,neutral,0.5,Stranger,1,0.40098327447363075,1
6,neutral,0.5,Stranger,1,0.39798327447363074,1
6,neutral,0.5,Stranger,1,0.34798327447363075,1
6,neutral,0.5,Stranger,1,0.46298327447363075,1
6,neutral,0.5,Stranger,1,0.45798327447363074,0
6,neutral,0.5,Stranger,1,0.5089832744736307,1
6,neutral,0.5,Stranger,1,0.6239832744736307,1
6,neutral,0.5,Stranger,1,0.6209832744736308,1
6,neutral,0.5,Stranger,1,0.45298327447363074,1
6,neutral,0.5,Stranger,1,0.3639832744736307,1
6,neutral,0.5,Stranger,1,0.44598327447363073,1
6,neutral,0.5,Stranger,1,1.1289832744736308,1
6,neutral,0.5,Stranger,1,0.38798327447363073,1
6,neutral,0.5,Stranger,0,0.5519832744736307,0
6,neutral,0.5,Stranger,0,0.5099832744736308,1
6,neutral,0.5,Stranger,0,0.6899832744736307,1
6,neutral,0.5,Stranger,0,0.4249832744736307,0
6,neutral,0.5,Stranger,0,0.38998327447363074,0
6,neutral,0.5,Stranger,0,0.6209832744736308,0
6,neutral,0.5,Stranger,0,0.33198327447363074,0
6,neutral,0.5,Stranger,0,0.6129832744736308,0
6,neutral,0.5,Stranger,0,0.9239832744736307,0
6,neutral,0.5,Stranger,0,0.44698327447363073,0
6,neutral,0.5,Stranger,0,0.7429832744736307,0
6,neutral,0.5,Stranger,0,0.34798327447363075,0
6,neutral,0.5,Stranger,0,0.3639832744736307,1
6,neutral,0.5,Stranger,0,0.32398327447363073,1
6,neutral,0.5,Stranger,0,0.4979832744736308,0
6,neutral,0.5,Stranger,0,0.44398327447363073,0
6,neutral,0.5,Stranger,0,0.38098327447363073,0
6,neutral,0.5,Stranger,0,0.7059832744736307,0
6,neutral,0.5,Stranger,0,0.5609832744736307,0
6,neutral,0.5,Stranger,0,0.5769832744736307,0
6,neutral,0.5,Stranger,0,0.7059832744736307,0
6,neutral,0.5,Stranger,0,0.7049832744736307,0
6,neutral,0.5,Stranger,0,0.33198327447363074,0
6,neutral,0.5,Stranger,0,0.39498327447363074,0
6,neutral,0.5,Stranger,0,0.38298327447363073,0
6,neutral,0.5,Stranger,0,0.8889832744736308,0
6,neutral,0.5,Stranger,0,0.5219832744736308,1
6,neutral,0.5,Stranger,0,0.5919832744736307,0
6,neutral,0.5,Stranger,0,0.8709832744736308,0
6,neutral,0.5,Stranger,0,0.3779832744736307,0
6,neutral,0.5,Stranger,0,0.4419832744736307,0
6,neutral,0.5,Stranger,0,0.47598327447363076,0
6,neutral,0.5,Stranger,0,0.3739832744736307,0
6,neutral,0.5,Stranger,0,0.5109832744736307,0
6,neutral,0.5,Stranger,0,0.8589832744736308,0
6,neutral,0.5,Stranger,0,0.7699832744736308,0
6,neutral,0.5,Stranger,0,0.45798327447363074,0
6,neutral,0.5,Stranger,0,0.9979832744736308,0
6,neutral,0.5,Stranger,0,0.4239832744736307,0
6,neutral,0.5,Stranger,0,0.3049832744736307,0
6,neutral,0.5,Stranger,0,0.46398327447363075,0
6,neutral,0.5,Stranger,0,0.4969832744736308,0
6,neutral,0.5,Stranger,0,0.4329832744736307,1
6,neutral,0.5,Stranger,0,0.5079832744736308,0
6,neutral,0.5,Stranger,0,0.5009832744736307,0
6,neutral,0.5,Stranger,0,0.6219832744736307,0
6,neutral,0.5,Stranger,0,0.4039832744736307,1
6,neutral,0.5,Stranger,0,0.44598327447363073,0
6,neutral,0.5,Stranger,0,1.3429832744736308,0
6,neutral,0.5,Stranger,0,0.5209832744736307,0
6,neutral,0.5,Stranger,0,0.4989832744736307,0
6,neutral,0.5,Stranger,0,0.7549832744736307,0
6,neutral,0.5,Stranger,0,0.32198327447363073,0
6,neutral,0.5,Stranger,0,0.47498327447363076,0
6,neutral,0.5,Stranger,0,0.34198327447363075,0
6,neutral,0.5,Stranger,0,0.39798327447363074,0
6,neutral,0.5,Stranger,0,0.46598327447363075,0
6,neutral,0.5,Stranger,0,0.39798327447363074,0
6,neutral,0.5,Stranger,0,0.7449832744736307,0
6,neutral,0.5,Stranger,0,1.9749832744736306,0
6,neutral,0.5,Stranger,0,0.5469832744736307,0
6,neutral,0.5,Stranger,0,0.4079832744736307,0
6,neutral,0.5,Stranger,0,0.3689832744736307,0
6,neutral,0.5,Stranger,0,0.5559832744736307,0
6,neutral,0.5,Stranger,0,0.6989832744736307,0
6,neutral,0.5,Stranger,0,0.40298327447363075,0
6,neutral,0.5,Stranger,0,0.3689832744736307,0
6,neutral,0.5,Stranger,0,0.7399832744736308,0
6,neutral,0.5,Stranger,0,0.8079832744736308,1
6,neutral,0.5,Stranger,0,0.39698327447363074,0
6,neutral,0.5,Stranger,0,0.45398327447363074,0
6,neutral,0.5,Stranger,0,0.3729832744736307,0
6,neutral,0.5,Stranger,0,0.46898327447363075,0
6,neutral,0.5,Stranger,0,0.6289832744736308,0
6,neutral,0.5,Stranger,0,0.45498327447363074,0
6,z_bias_small,0.55,Self,1,0.4279832744736307,1
6,z_bias_small,0.55,Self,1,0.39098327447363074,1
6,z_bias_small,0.55,Self,1,0.5689832744736307,1
6,z_bias_small,0.55,Self,1,0.32798327447363074,1
6,z_bias_small,0.55,Self,1,0.35998327447363077,1
6,z_bias_small,0.55,Self,1,0.5809832744736307,1
6,z_bias_small,0.55,Self,1,0.7799832744736308,1
6,z_bias_small,0.55,Self,1,0.7409832744736307,1
6,z_bias_small,0.55,Self,1,0.5589832744736307,0
6,z_bias_small,0.55,Self,1,0.39098327447363074,1
6,z_bias_small,0.55,Self,1,0.4269832744736307,1
6,z_bias_small,0.55,Self,1,0.49198327447363077,1
6,z_bias_small,0.55,Self,1,0.4139832744736307,0
6,z_bias_small,0.55,Self,1,0.5589832744736307,1
6,z_bias_small,0.55,Self,1,0.6689832744736308,1
6,z_bias_small,0.55,Self,1,0.3699832744736307,1
6,z_bias_small,0.55,Self,1,0.3679832744736307,1
6,z_bias_small,0.55,Self,1,0.8319832744736309,0
6,z_bias_small,0.55,Self,1,0.4979832744736308,0
6,z_bias_small,0.55,Self,1,0.8779832744736307,1
6,z_bias_small,0.55,Self,1,1.4999832744736308,1
6,z_bias_small,0.55,Self,1,0.39498327447363074,1
6,z_bias_small,0.55,Self,1,0.47798327447363076,1
6,z_bias_small,0.55,Self,1,0.3729832744736307,1
6,z_bias_small,0.55,Self,1,0.3059832744736307,1
6,z_bias_small,0.55,Self,1,0.28498327447363075,1
6,z_bias_small,0.55,Self,1,0.5559832744736307,1
6,z_bias_small,0.55,Self,1,0.4319832744736307,1
6,z_bias_small,0.55,Self,1,1.3139832744736306,1
6,z_bias_small,0.55,Self,1,0.35598327447363076,0
6,z_bias_small,0.55,Self,1,0.4179832744736307,1
6,z_bias_small,0.55,Self,1,0.5769832744736307,1
6,z_bias_small,0.55,Self,1,0.4199832744736307,1
6,z_bias_small,0.55,Self,1,0.7569832744736307,0
6,z_bias_small,0.55,Self,1,0.32398327447363073,1
6,z_bias_small,0.55,Self,1,0.5609832744736307,1
6,z_bias_small,0.55,Self,1,0.7509832744736307,1
6,z_bias_small,0.55,Self,1,0.3169832744736307,1
6,z_bias_small,0.55,Self,1,0.39498327447363074,1
6,z_bias_small,0.55,Self,1,0.3759832744736307,0
6,z_bias_small,0.55,Self,1,0.5439832744736308,1
6,z_bias_small,0.55,Self,1,0.4279832744736307,1
6,z_bias_small,0.55,Self,1,0.5219832744736308,1
6,z_bias_small,0.55,Self,1,0.33998327447363075,1
6,z_bias_small,0.55,Self,1,0.5419832744736308,1
6,z_bias_small,0.55,Self,1,0.7499832744736308,1
6,z_bias_small,0.55,Self,1,1.6889832744736306,0
6,z_bias_small,0.55,Self,1,0.8279832744736308,1
6,z_bias_small,0.55,Self,1,0.34098327447363075,1
6,z_bias_small,0.55,Self,1,0.34298327447363075,1
6,z_bias_small,0.55,Self,1,0.4189832744736307,1
6,z_bias_small,0.55,Self,1,0.33798327447363075,1
6,z_bias_small,0.55,Self,1,0.4289832744736307,1
6,z_bias_small,0.55,Self,1,0.2989832744736307,1
6,z_bias_small,0.55,Self,1,0.5849832744736307,0
6,z_bias_small,0.55,Self,1,0.5319832744736308,1
6,z_bias_small,0.55,Self,1,0.4999832744736307,1
6,z_bias_small,0.55,Self,1,0.34298327447363075,1
6,z_bias_small,0.55,Self,1,0.36098327447363077,1
6,z_bias_small,0.55,Self,1,0.48298327447363076,1
6,z_bias_small,0.55,Self,1,0.47998327447363076,1
6,z_bias_small,0.55,Self,1,0.40098327447363075,1
6,z_bias_small,0.55,Self,1,0.44598327447363073,1
6,z_bias_small,0.55,Self,1,0.45298327447363074,1
6,z_bias_small,0.55,Self,1,0.4139832744736307,1
6,z_bias_small,0.55,Self,1,0.5309832744736307,1
6,z_bias_small,0.55,Self,1,0.4419832744736307,0
6,z_bias_small,0.55,Self,1,0.7079832744736307,1
6,z_bias_small,0.55,Self,1,0.35898327447363076,1
6,z_bias_small,0.55,Self,1,0.32398327447363073,1
6,z_bias_small,0.55,Self,1,0.7179832744736308,1
6,z_bias_small,0.55,Self,1,0.7679832744736308,1
6,z_bias_small,0.55,Self,1,0.31898327447363073,1
6,z_bias_small,0.55,Self,1,0.6089832744736308,1
6,z_bias_small,0.55,Self,1,0.38298327447363073,1
6,z_bias_small,0.55,Self,0,1.3079832744736306,0
6,z_bias_small,0.55,Self,0,0.44898327447363073,0
6,z_bias_small,0.55,Self,0,0.39698327447363074,0
6,z_bias_small,0.55,Self,0,0.46198327447363075,0
6,z_bias_small,0.55,Self,0,0.6059832744736308,0
6,z_bias_small,0.55,Self,0,0.6539832744736307,0
6,z_bias_small,0.55,Self,0,0.6929832744736307,0
6,z_bias_small,0.55,Self,0,0.7969832744736307,0
6,z_bias_small,0.55,Self,0,0.6879832744736307,1
6,z_bias_small,0.55,Self,0,0.5839832744736307,0
6,z_bias_small,0.55,Self,0,0.46798327447363075,0
6,z_bias_small,0.55,Self,0,0.5979832744736308,0
6,z_bias_small,0.55,Self,0,0.4309832744736307,1
6,z_bias_small,0.55,Self,0,0.34598327447363075,0
6,z_bias_small,0.55,Self,0,0.9169832744736308,0
6,z_bias_small,0.55,Self,0,0.6859832744736307,1
6,z_bias_small,0.55,Self,0,0.4419832744736307,0
6,z_bias_small,0.55,Self,0,1.0779832744736308,0
6,z_bias_small,0.55,Self,0,0.5939832744736308,0
6,z_bias_small,0.55,Self,0,0.5969832744736308,1
6,z_bias_small,0.55,Self,0,0.33198327447363074,1
6,z_bias_small,0.55,Self,0,0.5329832744736307,0
6,z_bias_small,0.55,Self,0,0.46898327447363075,0
6,z_bias_small,0.55,Self,0,0.5399832744736308,0
6,z_bias_small,0.55,Self,0,0.8789832744736308,0
6,z_bias_small,0.55,Self,0,0.5729832744736307,0
6,z_bias_small,0.55,Self,0,0.5649832744736307,1
6,z_bias_small,0.55,Self,0,0.3039832744736307,1
6,z_bias_small,0.55,Self,0,0.5539832744736307,1
6,z_bias_small,0.55,Self,0,0.9559832744736307,1
6,z_bias_small,0.55,Self,0,1.4619832744736307,0
6,z_bias_small,0.55,Self,0,0.4169832744736307,0
6,z_bias_small,0.55,Self,0,0.44698327447363073,0
6,z_bias_small,0.55,Self,0,0.39898327447363074,0
6,z_bias_small,0.55,Self,0,0.7589832744736307,0
6,z_bias_small,0.55,Self,0,0.5459832744736308,0
6,z_bias_small,0.55,Self,0,0.45598327447363074,0
6,z_bias_small,0.55,Self,0,0.4359832744736307,0
6,z_bias_small,0.55,Self,0,0.5269832744736307,1
6,z_bias_small,0.55,Self,0,0.38498327447363073,0
6,z_bias_small,0.55,Self,0,0.5689832744736307,0
6,z_bias_small,0.55,Self,0,0.35298327447363076,0
6,z_bias_small,0.55,Self,0,0.5769832744736307,1
6,z_bias_small,0.55,Self,0,0.4179832744736307,0
6,z_bias_small,0.55,Self,0,0.7269832744736308,0
6,z_bias_small,0.55,Self,0,0.7379832744736308,0
6,z_bias_small,0.55,Self,0,0.34198327447363075,0
6,z_bias_small,0.55,Self,0,0.4249832744736307,0
6,z_bias_small,0.55,Self,0,0.5929832744736308,0
6,z_bias_small,0.55,Self,0,0.4979832744736308,1
6,z_bias_small,0.55,Self,0,0.9269832744736308,0
6,z_bias_small,0.55,Self,0,0.5099832744736308,0
6,z_bias_small,0.55,Self,0,0.5569832744736307,0
6,z_bias_small,0.55,Self,0,0.45598327447363074,0
6,z_bias_small,0.55,Self,0,0.7239832744736308,1
6,z_bias_small,0.55,Self,0,0.4309832744736307,0
6,z_bias_small,0.55,Self,0,1.7209832744736306,0
6,z_bias_small,0.55,Self,0,0.6589832744736308,0
6,z_bias_small,0.55,Self,0,0.6859832744736307,0
6,z_bias_small,0.55,Self,0,0.46198327447363075,1
6,z_bias_small,0.55,Self,0,0.44498327447363073,0
6,z_bias_small,0.55,Self,0,1.2209832744736306,0
6,z_bias_small,0.55,Self,0,0.7139832744736307,0
6,z_bias_small,0.55,Self,0,0.7259832744736308,0
6,z_bias_small,0.55,Self,0,0.7269832744736308,0
6,z_bias_small,0.55,Self,0,0.4239832744736307,0
6,z_bias_small,0.55,Self,0,0.7139832744736307,0
6,z_bias_small,0.55,Self,0,0.4199832744736307,0
6,z_bias_small,0.55,Self,0,0.38798327447363073,0
6,z_bias_small,0.55,Self,0,0.5179832744736308,0
6,z_bias_small,0.55,Self,0,0.7509832744736307,1
6,z_bias_small,0.55,Self,0,0.45298327447363074,0
6,z_bias_small,0.55,Self,0,0.5259832744736308,0
6,z_bias_small,0.55,Self,0,0.5189832744736307,0
6,z_bias_small,0.55,Self,0,0.5449832744736307,0
6,z_bias_small,0.55,Stranger,1,0.4099832744736307,1
6,z_bias_small,0.55,Stranger,1,0.33098327447363074,1
6,z_bias_small,0.55,Stranger,1,0.6029832744736308,1
6,z_bias_small,0.55,Stranger,1,0.4399832744736307,1
6,z_bias_small,0.55,Stranger,1,0.39098327447363074,1
6,z_bias_small,0.55,Stranger,1,0.9579832744736307,1
6,z_bias_small,0.55,Stranger,1,1.3339832744736306,0
6,z_bias_small,0.55,Stranger,1,0.5819832744736307,0
6,z_bias_small,0.55,Stranger,1,0.6229832744736308,1
6,z_bias_small,0.55,Stranger,1,0.5409832744736307,0
6,z_bias_small,0.55,Stranger,1,0.39398327447363074,1
6,z_bias_small,0.55,Stranger,1,1.1359832744736307,1
6,z_bias_small,0.55,Stranger,1,0.7139832744736307,1
6,z_bias_small,0.55,Stranger,1,0.4059832744736307,1
6,z_bias_small,0.55,Stranger,1,0.5129832744736307,1
6,z_bias_small,0.55,Stranger,1,0.6349832744736308,1
6,z_bias_small,0.55,Stranger,1,1.2939832744736306,1
6,z_bias_small,0.55,Stranger,1,0.7149832744736307,0
6,z_bias_small,0.55,Stranger,1,0.32798327447363074,1
6,z_bias_small,0.55,Stranger,1,0.6939832744736307,1
6,z_bias_small,0.55,Stranger,1,0.9579832744736307,0
6,z_bias_small,0.55,Stranger,1,0.5169832744736307,1
6,z_bias_small,0.55,Stranger,1,0.8989832744736308,1
6,z_bias_small,0.55,Stranger,1,0.7129832744736307,1
6,z_bias_small,0.55,Stranger,1,0.7699832744736308,1
6,z_bias_small,0.55,Stranger,1,0.36198327447363077,1
6,z_bias_small,0.55,Stranger,1,0.36098327447363077,1
6,z_bias_small,0.55,Stranger,1,0.5859832744736307,1
6,z_bias_small,0.55,Stranger,1,0.6299832744736307,1
6,z_bias_small,0.55,Stranger,1,0.47098327447363075,0
6,z_bias_small,0.55,Stranger,1,0.5069832744736307,1
6,z_bias_small,0.55,Stranger,1,0.6929832744736307,1
6,z_bias_small,0.55,Stranger,1,0.5869832744736307,1
6,z_bias_small,0.55,Stranger,1,0.8809832744736308,1
6,z_bias_small,0.55,Stranger,1,0.8789832744736308,0
6,z_bias_small,0.55,Stranger,1,0.38498327447363073,1
6,z_bias_small,0.55,Stranger,1,0.4159832744736307,1
6,z_bias_small,0.55,Stranger,1,1.6049832744736308,1
6,z_bias_small,0.55,Stranger,1,0.2989832744736307,1
6,z_bias_small,0.55,Stranger,1,0.32098327447363073,1
6,z_bias_small,0.55,Stranger,1,0.3169832744736307,1
6,z_bias_small,0.55,Stranger,1,0.7449832744736307,1
6,z_bias_small,0.55,Stranger,1,0.3689832744736307,1
6,z_bias_small,0.55,Stranger,1,0.48298327447363076,0
6,z_bias_small,0.55,Stranger,1,0.4069832744736307,1
6,z_bias_small,0.55,Stranger,1,0.39198327447363074,1
6,z_bias_small,0.55,Stranger,1,0.39698327447363074,1
6,z_bias_small,0.55,Stranger,1,0.4219832744736307,1
6,z_bias_small,0.55,Stranger,1,0.3169832744736307,1
6,z_bias_small,0.55,Stranger,1,0.5629832744736307,1
6,z_bias_small,0.55,Stranger,1,0.5579832744736307,1
6,z_bias_small,0.55,Stranger,1,0.32298327447363073,1
6,z_bias_small,0.55,Stranger,1,0.34298327447363075,1
6,z_bias_small,0.55,Stranger,1,0.48098327447363076,1
6,z_bias_small,0.55,Stranger,1,2.253983274473631,1
6,z_bias_small,0.55,Stranger,1,0.5699832744736307,1
6,z_bias_small,0.55,Stranger,1,0.9589832744736309,1
6,z_bias_small,0.55,Stranger,1,0.6799832744736307,1
6,z_bias_small,0.55,Stranger,1,0.40198327447363075,0
6,z_bias_small,0.55,Stranger,1,0.35198327447363076,1
6,z_bias_small,0.55,Stranger,1,0.46498327447363075,1
6,z_bias_small,0.55,Stranger,1,0.2989832744736307,1
6,z_bias_small,0.55,Stranger,1,0.3689832744736307,1
6,z_bias_small,0.55,Stranger,1,0.5899832744736307,1
6,z_bias_small,0.55,Stranger,1,0.5009832744736307,1
6,z_bias_small,0.55,Stranger,1,0.5119832744736308,1
6,z_bias_small,0.55,Stranger,1,0.4299832744736307,1
6,z_bias_small,0.55,Stranger,1,0.48798327447363077,1
6,z_bias_small,0.55,Stranger,1,0.5809832744736307,1
6,z_bias_small,0.55,Stranger,1,0.3759832744736307,1
6,z_bias_small,0.55,Stranger,1,0.2969832744736307,1
6,z_bias_small,0.55,Stranger,1,0.5309832744736307,0
6,z_bias_small,0.55,Stranger,1,0.38498327447363073,1
6,z_bias_small,0.55,Stranger,1,0.9039832744736307,1
6,z_bias_small,0.55,Stranger,1,0.7669832744736307,1
6,z_bias_small,0.55,Stranger,0,0.6039832744736308,0
6,z_bias_small,0.55,Stranger,0,0.7189832744736308,0
6,z_bias_small,0.55,Stranger,0,0.33598327447363074,0
6,z_bias_small,0.55,Stranger,0,0.6219832744736307,0
6,z_bias_small,0.55,Stranger,0,0.6059832744736308,0
6,z_bias_small,0.55,Stranger,0,0.48598327447363077,0
6,z_bias_small,0.55,Stranger,0,0.4219832744736307,0
6,z_bias_small,0.55,Stranger,0,0.7179832744736308,0
6,z_bias_small,0.55,Stranger,0,0.5419832744736308,1
6,z_bias_small,0.55,Stranger,0,0.9299832744736307,0
6,z_bias_small,0.55,Stranger,0,0.5959832744736308,0
6,z_bias_small,0.55,Stranger,0,1.2409832744736307,1
6,z_bias_small,0.55,Stranger,0,0.4229832744736307,0
6,z_bias_small,0.55,Stranger,0,0.46198327447363075,0
6,z_bias_small,0.55,Stranger,0,0.9459832744736307,0
6,z_bias_small,0.55,Stranger,0,0.6409832744736308,0
6,z_bias_small,0.55,Stranger,0,0.7549832744736307,0
6,z_bias_small,0.55,Stranger,0,1.2659832744736308,0
6,z_bias_small,0.55,Stranger,0,0.48198327447363076,0
6,z_bias_small,0.55,Stranger,0,0.5139832744736308,0
6,z_bias_small,0.55,Stranger,0,0.5349832744736307,0
6,z_bias_small,0.55,Stranger,0,0.4219832744736307,0
6,z_bias_small,0.55,Stranger,0,0.3669832744736307,1
6,z_bias_small,0.55,Stranger,0,0.5129832744736307,0
6,z_bias_small,0.55,Stranger,0,0.5179832744736308,0
6,z_bias_small,0.55,Stranger,0,0.47098327447363075,1
6,z_bias_small,0.55,Stranger,0,0.48598327447363077,0
6,z_bias_small,0.55,Stranger,0,0.6019832744736308,0
6,z_bias_small,0.55,Stranger,0,0.45598327447363074,1
6,z_bias_small,0.55,Stranger,0,0.46898327447363075,0
6,z_bias_small,0.55,Stranger,0,0.5099832744736308,0
6,z_bias_small,0.55,Stranger,0,1.3829832744736308,0
6,z_bias_small,0.55,Stranger,0,0.5559832744736307,0
6,z_bias_small,0.55,Stranger,0,0.3719832744736307,0
6,z_bias_small,0.55,Stranger,0,1.1589832744736308,0
6,z_bias_small,0.55,Stranger,0,0.32698327447363074,1
6,z_bias_small,0.55,Stranger,0,0.5399832744736308,0
6,z_bias_small,0.55,Stranger,0,0.8039832744736308,0
6,z_bias_small,0.55,Stranger,0,0.35598327447363076,0
6,z_bias_small,0.55,Stranger,0,0.7469832744736307,0
6,z_bias_small,0.55,Stranger,0,0.4989832744736307,0
6,z_bias_small,0.55,Stranger,0,0.4119832744736307,0
6,z_bias_small,0.55,Stranger,0,0.7469832744736307,0
6,z_bias_small,0.55,Stranger,0,1.4419832744736307,0
6,z_bias_small,0.55,Stranger,0,0.3639832744736307,0
6,z_bias_small,0.55,Stranger,0,0.5739832744736307,0
6,z_bias_small,0.55,Stranger,0,0.3129832744736307,1
6,z_bias_small,0.55,Stranger,0,0.33498327447363074,0
6,z_bias_small,0.55,Stranger,0,0.5859832744736307,0
6,z_bias_small,0.55,Stranger,0,0.5299832744736308,0
6,z_bias_small,0.55,Stranger,0,0.3639832744736307,0
6,z_bias_small,0.55,Stranger,0,0.46598327447363075,0
6,z_bias_small,0.55,Stranger,0,0.34498327447363075,1
6,z_bias_small,0.55,Stranger,0,0.39198327447363074,0
6,z_bias_small,0.55,Stranger,0,0.4079832744736307,0
6,z_bias_small,0.55,Stranger,0,0.45598327447363074,0
6,z_bias_small,0.55,Stranger,0,0.4129832744736307,0
6,z_bias_small,0.55,Stranger,0,0.48598327447363077,0
6,z_bias_small,0.55,Stranger,0,0.5789832744736307,0
6,z_bias_small,0.55,Stranger,0,0.5599832744736307,1
6,z_bias_small,0.55,Stranger,0,0.6269832744736308,0
6,z_bias_small,0.55,Stranger,0,0.6209832744736308,0
6,z_bias_small,0.55,Stranger,0,0.32698327447363074,0
6,z_bias_small,0.55,Stranger,0,0.48598327447363077,0
6,z_bias_small,0.55,Stranger,0,0.7309832744736308,1
6,z_bias_small,0.55,Stranger,0,1.3329832744736307,0
6,z_bias_small,0.55,Stranger,0,0.40298327447363075,0
6,z_bias_small,0.55,Stranger,0,0.6659832744736307,1
6,z_bias_small,0.55,Stranger,0,0.6839832744736307,0
6,z_bias_small,0.55,Stranger,0,0.7999832744736308,0
6,z_bias_small,0.55,Stranger,0,0.46098327447363074,0
6,z_bias_small,0.55,Stranger,0,0.3769832744736307,0
6,z_bias_small,0.55,Stranger,0,0.5549832744736307,1
6,z_bias_small,0.55,Stranger,0,1.9159832744736307,0
6,z_bias_small,0.55,Stranger,0,0.5509832744736307,0
6,z_bias_medium,0.6,Self,1,1.7639832744736308,1
6,z_bias_medium,0.6,Self,1,1.1819832744736307,1
6,z_bias_medium,0.6,Self,1,1.0329832744736307,1
6,z_bias_medium,0.6,Self,1,0.47198327447363075,1
6,z_bias_medium,0.6,Self,1,0.2939832744736307,1
6,z_bias_medium,0.6,Self,1,0.34298327447363075,1
6,z_bias_medium,0.6,Self,1,0.5159832744736308,1
6,z_bias_medium,0.6,Self,1,0.3709832744736307,1
6,z_bias_medium,0.6,Self,1,0.39098327447363074,1
6,z_bias_medium,0.6,Self,1,0.5469832744736307,1
6,z_bias_medium,0.6,Self,1,0.46798327447363075,1
6,z_bias_medium,0.6,Self,1,0.6609832744736308,0
6,z_bias_medium,0.6,Self,1,0.9279832744736307,1
6,z_bias_medium,0.6,Self,1,0.38598327447363073,1
6,z_bias_medium,0.6,Self,1,0.4219832744736307,1
6,z_bias_medium,0.6,Self,1,0.32098327447363073,1
6,z_bias_medium,0.6,Self,1,0.3099832744736307,1
6,z_bias_medium,0.6,Self,1,0.34498327447363075,1
